"ID","gene","GO_id"
"7823","GRMZM2G082916","GO:0032012"
"7824","GRMZM2G012874","GO:0016020"
"7825","GRMZM2G012874","GO:0016740"
"7826","GRMZM2G133082","GO:0016787"
"7827","GRMZM2G133082","GO:0004452"
"7828","GRMZM2G012877","GO:0005739"
"7829","GRMZM2G322314","GO:0031071"
"7830","GRMZM2G322314","GO:0005739"
"7831","GRMZM2G322314","GO:0016226"
"7832","GRMZM2G322314","GO:0003824"
"7833","GRMZM2G322314","GO:0005524"
"7834","GRMZM2G010433","GO:0016021"
"7835","GRMZM2G010433","GO:0016020"
"7836","AC187875.3_FG006","GO:0009058"
"7837","AC187875.3_FG006","GO:0003824"
"7838","AC187875.3_FG006","GO:0016779"
"7839","AC187875.3_FG006","GO:0005992"
"7840","GRMZM2G132682","GO:0005515"
"7841","GRMZM2G132686","GO:0005634"
"7842","GRMZM2G132686","GO:0000166"
"7843","GRMZM2G132686","GO:0003777"
"7844","GRMZM2G132686","GO:0005886"
"7845","GRMZM2G132686","GO:0005874"
"7846","GRMZM2G132686","GO:0005875"
"7847","GRMZM2G132686","GO:0005524"
"7848","GRMZM2G007347","GO:0016787"
"7849","GRMZM2G007347","GO:0005975"
"7850","GRMZM2G007347","GO:0005794"
"7851","GRMZM2G403590","GO:0005622"
"7852","GRMZM5G889915","GO:0005543"
"7853","GRMZM5G889915","GO:0005545"
"7854","GRMZM2G369559","GO:0006357"
"7855","GRMZM2G097805","GO:0016772"
"7856","GRMZM2G097805","GO:0005886"
"7857","GRMZM2G097805","GO:0000166"
"7858","GRMZM2G097805","GO:0005524"
"7859","GRMZM2G097802","GO:0016021"
"7860","GRMZM2G097802","GO:0016020"
"7861","GRMZM2G097802","GO:0005774"
"7862","AC165171.2_FG002","GO:0006355"
"7863","AC165171.2_FG002","GO:0043565"
"7864","GRMZM2G132358","GO:0005618"
"7865","GRMZM2G040933","GO:0005215"
"7866","GRMZM2G040933","GO:0016020"
"7867","GRMZM2G023528","GO:0005829"
"7868","GRMZM2G023528","GO:0016740"
"7869","GRMZM2G049288","GO:0005488"
"7870","GRMZM2G320277","GO:0005515"
"7871","GRMZM2G116135","GO:0005730"
"7872","GRMZM2G116135","GO:0005829"
"7873","GRMZM2G116135","GO:0005622"
"7874","GRMZM2G116135","GO:0003735"
"7875","GRMZM2G116135","GO:0005886"
"7876","GRMZM2G011746","GO:0031969"
"7877","GRMZM2G011746","GO:0016853"
"7878","GRMZM2G011746","GO:0016120"
"7879","GRMZM2G011746","GO:0016021"
"7880","GRMZM2G011746","GO:0016020"
"7881","GRMZM2G011743","GO:0016787"
"7882","GRMZM2G049281","GO:0004185"
"7883","AC234166.1_FG001","GO:0005525"
"7884","GRMZM2G002260","GO:0005618"
"7885","GRMZM2G002260","GO:0031176"
"7886","GRMZM2G002260","GO:0005975"
"7887","GRMZM5G808610","GO:0005618"
"7888","GRMZM5G808610","GO:0000502"
"7889","GRMZM5G808610","GO:0005515"
"7890","GRMZM2G056145","GO:0000166"
"7891","GRMZM2G056145","GO:0005515"
"7892","GRMZM2G168762","GO:0050897"
"7893","GRMZM2G168762","GO:0005730"
"7894","GRMZM2G168762","GO:0016020"
"7895","GRMZM2G168762","GO:0005739"
"7896","GRMZM2G168762","GO:0005753"
"7897","GRMZM2G168762","GO:0005507"
"7898","GRMZM2G164467","GO:0048046"
"7899","GRMZM2G164467","GO:0009414"
"7900","GRMZM2G164467","GO:0005507"
"7901","GRMZM2G069649","GO:0005634"
"7902","GRMZM2G069649","GO:0019005"
"7903","GRMZM2G069649","GO:0005515"
"7904","GRMZM2G132880","GO:0005737"
"7905","GRMZM2G132880","GO:0005773"
"7906","GRMZM2G132880","GO:0005634"
"7907","GRMZM2G132880","GO:0005886"
"7908","GRMZM2G132880","GO:0031982"
"7909","GRMZM2G132882","GO:0005945"
"7910","GRMZM2G132882","GO:0006096"
"7911","GRMZM2G392710","GO:0005819"
"7912","GRMZM2G392710","GO:0005634"
"7913","GRMZM2G392710","GO:0051302"
"7914","GRMZM2G392710","GO:0051510"
"7915","GRMZM2G392710","GO:0005515"
"7916","GRMZM2G392710","GO:0048829"
"7917","GRMZM2G392710","GO:0005680"
"7918","GRMZM2G469499","GO:0005488"
"7919","GRMZM2G152432","GO:0005509"
"7920","GRMZM2G152432","GO:0043269"
"7921","GRMZM2G152436","GO:0005515"
"7922","GRMZM2G152438","GO:0005829"
"7923","GRMZM2G152438","GO:0010311"
"7924","GRMZM2G433616","GO:0005737"
"7925","GRMZM2G433616","GO:0005829"
"7926","GRMZM2G433616","GO:0005634"
"7927","GRMZM2G094579","GO:0016757"
"7928","GRMZM2G325938","GO:0009073"
"7929","GRMZM2G081434","GO:0005515"
"7930","GRMZM2G084407","GO:0009055"
"7931","GRMZM2G065939","GO:0016757"
"7932","GRMZM2G156227","GO:0005737"
"7933","GRMZM2G156227","GO:0005634"
"7934","GRMZM2G156227","GO:0031977"
"7935","GRMZM2G156227","GO:0004601"
"7936","GRMZM5G835235","GO:0000166"
"7937","GRMZM5G835235","GO:0005524"
"7938","GRMZM2G057437","GO:0005515"
"7939","GRMZM2G057436","GO:0004842"
"7940","GRMZM2G057436","GO:0000151"
"7941","GRMZM2G057436","GO:0005515"
"7942","GRMZM5G854500","GO:0005783"
"7943","GRMZM5G854500","GO:0016020"
"7944","GRMZM5G854500","GO:0009416"
"7945","GRMZM5G854500","GO:0016747"
"7946","GRMZM5G854500","GO:0009409"
"7947","GRMZM2G402224","GO:0003824"
"7948","GRMZM2G402224","GO:0019139"
"7949","GRMZM2G371176","GO:0005515"
"7950","GRMZM2G072820","GO:0005773"
"7951","GRMZM2G072820","GO:0009416"
"7952","GRMZM5G899428","GO:0005886"
"7953","GRMZM2G360541","GO:0051258"
"7954","GRMZM2G360541","GO:0005200"
"7955","GRMZM2G360541","GO:0000166"
"7956","GRMZM2G360541","GO:0006355"
"7957","GRMZM2G360541","GO:0006352"
"7958","GRMZM2G360541","GO:0005874"
"7959","GRMZM2G360541","GO:0005525"
"7960","GRMZM2G086805","GO:0005634"
"7961","GRMZM2G086805","GO:0032786"
"7962","GRMZM2G086805","GO:0006355"
"7963","GRMZM2G086805","GO:0003746"
"7964","GRMZM2G111143","GO:0005975"
"7965","GRMZM2G111143","GO:0005618"
"7966","GRMZM2G382557","GO:0042545"
"7967","GRMZM2G382557","GO:0005618"
"7968","GRMZM2G105362","GO:0004623"
"7969","GRMZM2G105362","GO:0016042"
"7970","GRMZM5G831804","GO:0005524"
"7971","GRMZM2G012465","GO:0016020"
"7972","GRMZM2G012465","GO:0006200"
"7973","GRMZM2G012465","GO:0000166"
"7974","GRMZM2G012465","GO:0016887"
"7975","GRMZM2G012465","GO:0005524"
"7976","GRMZM2G306079","GO:0005515"
"7977","GRMZM5G894619","GO:0008631"
"7978","GRMZM5G894619","GO:0003824"
"7979","GRMZM5G894619","GO:0009058"
"7980","GRMZM5G874366","GO:0005643"
"7981","GRMZM5G874366","GO:0016772"
"7982","GRMZM2G053397","GO:0000910"
"7983","GRMZM2G053397","GO:0016853"
"7984","GRMZM2G053397","GO:0047793"
"7985","GRMZM2G053397","GO:0005783"
"7986","GRMZM2G053394","GO:0005737"
"7987","GRMZM2G053394","GO:0005634"
"7988","GRMZM2G053394","GO:0005516"
"7989","GRMZM2G019325","GO:0005737"
"7990","GRMZM2G019325","GO:0005618"
"7991","GRMZM2G019325","GO:0016020"
"7992","GRMZM2G019325","GO:0005622"
"7993","GRMZM2G019325","GO:0003735"
"7994","GRMZM5G899390","GO:0016787"
"7995","GRMZM2G100629","GO:0005829"
"7996","GRMZM2G054162","GO:0005515"
"7997","GRMZM2G054163","GO:0016020"
"7998","GRMZM2G054163","GO:0016021"
"7999","GRMZM2G054163","GO:0015992"
"8000","GRMZM2G054163","GO:0015991"
"8001","GRMZM2G054163","GO:0005739"
"8002","GRMZM2G054163","GO:0000166"
"8003","GRMZM2G054163","GO:0042776"
"8004","GRMZM2G054163","GO:0031966"
"8005","GRMZM2G054163","GO:0005524"
"8006","GRMZM2G359127","GO:0051537"
"8007","GRMZM2G359127","GO:0009055"
"8008","GRMZM2G059538","GO:0016021"
"8009","GRMZM2G144856","GO:0005576"
"8010","GRMZM2G144856","GO:0019953"
"8011","GRMZM2G021256","GO:0005509"
"8012","GRMZM2G021256","GO:0015979"
"8013","GRMZM2G110236","GO:0016021"
"8014","GRMZM2G110233","GO:0005618"
"8015","GRMZM2G110233","GO:0005730"
"8016","GRMZM2G435244","GO:0004807"
"8017","GRMZM2G401869","GO:0005515"
"8018","GRMZM2G065203","GO:0016020"
"8019","GRMZM2G065203","GO:0005739"
"8020","GRMZM2G065203","GO:0048235"
"8021","GRMZM2G065203","GO:0016746"
"8022","GRMZM6G706391","GO:0004185"
"8023","GRMZM2G101287","GO:0005886"
"8024","GRMZM2G331322","GO:0016021"
"8025","GRMZM2G090441","GO:0003824"
"8026","GRMZM2G090441","GO:0006032"
"8027","GRMZM2G090441","GO:0005975"
"8028","GRMZM2G051974","GO:0016021"
"8029","GRMZM2G051974","GO:0016020"
"8030","GRMZM2G051974","GO:0005516"
"8031","AC209664.3_FG002","GO:0016757"
"8032","GRMZM2G428391","GO:0005794"
"8033","GRMZM2G428391","GO:0042542"
"8034","GRMZM2G428391","GO:0005618"
"8035","GRMZM2G428391","GO:0005829"
"8036","GRMZM2G428391","GO:0005739"
"8037","GRMZM2G428391","GO:0000166"
"8038","GRMZM2G428391","GO:0048046"
"8039","GRMZM2G428391","GO:0005886"
"8040","GRMZM2G428391","GO:0046686"
"8041","GRMZM2G428391","GO:0009408"
"8042","GRMZM2G428391","GO:0005774"
"8043","GRMZM2G428391","GO:0005524"
"8044","GRMZM2G107457","GO:0005737"
"8045","GRMZM2G107457","GO:0010305"
"8046","GRMZM2G107457","GO:0035196"
"8047","GRMZM2G107457","GO:0035279"
"8048","GRMZM5G816031","GO:0016772"
"8049","GRMZM5G816031","GO:0005524"
"8050","GRMZM2G317346","GO:0003824"
"8051","GRMZM2G106108","GO:0005515"
"8052","GRMZM2G074262","GO:0055028"
"8053","GRMZM2G074262","GO:0016772"
"8054","GRMZM2G074262","GO:0043622"
"8055","GRMZM2G074262","GO:0005524"
"8056","GRMZM2G107851","GO:0016740"
"8057","GRMZM2G107851","GO:0016747"
"8058","GRMZM2G098679","GO:0005773"
"8059","GRMZM2G098679","GO:0016021"
"8060","GRMZM2G098679","GO:0008643"
"8061","GRMZM2G098679","GO:0005886"
"8062","GRMZM2G107854","GO:0016757"
"8063","GRMZM2G098674","GO:0005488"
"8064","GRMZM2G098676","GO:0016740"
"8065","GRMZM2G098677","GO:0043531"
"8066","GRMZM2G353548","GO:0005515"
"8067","GRMZM2G136139","GO:0005975"
"8068","GRMZM2G136139","GO:0042542"
"8069","GRMZM2G136139","GO:0005634"
"8070","GRMZM2G136139","GO:0005987"
"8071","GRMZM2G136139","GO:0003824"
"8072","GRMZM2G136139","GO:0005886"
"8073","GRMZM2G136139","GO:0005829"
"8074","GRMZM2G060183","GO:0016021"
"8075","GRMZM2G060183","GO:0016020"
"8076","GRMZM2G346095","GO:0003824"
"8077","GRMZM2G346095","GO:0009058"
"8078","GRMZM2G346095","GO:0016747"
"8079","GRMZM2G060185","GO:0005829"
"8080","GRMZM2G082490","GO:0006355"
"8081","GRMZM2G401139","GO:0005750"
"8082","GRMZM2G401139","GO:0016020"
"8083","GRMZM2G401139","GO:0005739"
"8084","GRMZM5G862817","GO:0005515"
"8085","GRMZM2G145814","GO:0016787"
"8086","GRMZM2G145814","GO:0004806"
"8087","GRMZM2G024335","GO:0003824"
"8088","GRMZM2G113950","GO:0006355"
"8089","GRMZM2G389462","GO:0004842"
"8090","GRMZM2G389462","GO:0000151"
"8091","GRMZM2G389462","GO:0005515"
"8092","GRMZM5G811567","GO:0005524"
"8093","GRMZM2G113959","GO:0004372"
"8094","GRMZM2G113959","GO:0003824"
"8095","GRMZM2G113959","GO:0046686"
"8096","GRMZM5G827171","GO:0005515"
"8097","GRMZM2G459864","GO:0006355"
"8098","GRMZM2G459864","GO:0005634"
"8099","GRMZM2G450920","GO:0003779"
"8100","GRMZM2G099238","GO:0005515"
"8101","GRMZM2G099231","GO:0016757"
"8102","GRMZM2G099231","GO:0005634"
"8103","GRMZM2G131482","GO:0035196"
"8104","GRMZM2G131482","GO:0005634"
"8105","GRMZM2G131482","GO:0006396"
"8106","GRMZM2G131489","GO:0016020"
"8107","GRMZM2G131489","GO:0015979"
"8108","GRMZM5G877040","GO:0005739"
"8109","GRMZM5G877040","GO:0003735"
"8110","GRMZM5G877040","GO:0005622"
"8111","GRMZM5G877040","GO:0005840"
"8112","GRMZM5G867390","GO:0005215"
"8113","GRMZM5G867390","GO:0005794"
"8114","GRMZM5G867390","GO:0005886"
"8115","GRMZM5G867390","GO:0016021"
"8116","GRMZM2G348729","GO:0003824"
"8117","GRMZM2G146540","GO:0016020"
"8118","GRMZM2G146540","GO:0005576"
"8119","GRMZM2G341601","GO:0006355"
"8120","GRMZM2G109284","GO:0005730"
"8121","GRMZM2G109284","GO:0010305"
"8122","GRMZM2G109284","GO:0005634"
"8123","GRMZM2G102737","GO:0016020"
"8124","GRMZM2G411764","GO:0005840"
"8125","GRMZM2G411764","GO:0003735"
"8126","GRMZM2G411764","GO:0005622"
"8127","GRMZM2G411766","GO:0006355"
"8128","GRMZM2G411766","GO:0043565"
"8129","GRMZM2G077498","GO:0005215"
"8130","GRMZM2G077498","GO:0016021"
"8131","GRMZM2G077498","GO:0005886"
"8132","GRMZM2G077490","GO:0016192"
"8133","GRMZM2G077143","GO:0005515"
"8134","GRMZM2G001938","GO:0016020"
"8135","GRMZM2G100946","GO:0005515"
"8136","GRMZM2G032821","GO:0004176"
"8137","GRMZM2G032821","GO:0005515"
"8138","GRMZM2G072518","GO:0005515"
"8139","GRMZM2G157631","GO:0005515"
"8140","GRMZM2G041518","GO:0016772"
"8141","GRMZM2G041518","GO:0005524"
"8142","AC204382.3_FG010","GO:0006355"
"8143","AC204382.3_FG010","GO:0005634"
"8144","GRMZM2G135568","GO:0005622"
"8145","GRMZM2G058760","GO:0004324"
"8146","GRMZM2G058760","GO:0005507"
"8147","GRMZM2G058760","GO:0042651"
"8148","GRMZM2G163544","GO:0003824"
"8149","GRMZM2G163544","GO:0005975"
"8150","GRMZM2G022192","GO:0050567"
"8151","GRMZM2G022192","GO:0030956"
"8152","GRMZM2G022192","GO:0070681"
"8153","GRMZM2G022192","GO:0005739"
"8154","GRMZM2G022192","GO:0000166"
"8155","GRMZM2G022192","GO:0032543"
"8156","GRMZM2G022192","GO:0016874"
"8157","GRMZM2G022192","GO:0005524"
"8158","GRMZM2G062933","GO:0005515"
"8159","AC204539.4_FG003","GO:0003779"
"8160","GRMZM2G307715","GO:0016021"
"8161","GRMZM2G307715","GO:0005886"
"8162","GRMZM2G027016","GO:0005773"
"8163","GRMZM2G027016","GO:0005886"
"8164","GRMZM2G349187","GO:0009055"
"8165","GRMZM2G143917","GO:0000166"
"8166","GRMZM2G143917","GO:0003743"
"8167","GRMZM2G063880","GO:0006355"
"8168","GRMZM2G063880","GO:0043565"
"8169","GRMZM2G027019","GO:0016192"
"8170","GRMZM2G027019","GO:0005773"
"8171","GRMZM2G027019","GO:0016021"
"8172","GRMZM2G027019","GO:0005774"
"8173","GRMZM2G027019","GO:0005886"
"8174","GRMZM2G162007","GO:0000166"
"8175","GRMZM2G136918","GO:0017057"
"8176","GRMZM2G136918","GO:0006098"
"8177","GRMZM2G136918","GO:0005975"
"8178","GRMZM2G180430","GO:0003824"
"8179","GRMZM2G167394","GO:0005488"
"8180","GRMZM2G057374","GO:0016853"
"8181","GRMZM2G057374","GO:0003755"
"8182","GRMZM5G853305","GO:0005840"
"8183","GRMZM5G853305","GO:0005622"
"8184","GRMZM5G853305","GO:0003735"
"8185","GRMZM2G105822","GO:0005515"
"8186","GRMZM2G028774","GO:0016021"
"8187","GRMZM2G028774","GO:0016740"
"8188","GRMZM2G181522","GO:0005515"
"8189","GRMZM2G471529","GO:0009414"
"8190","GRMZM2G471529","GO:0016310"
"8191","GRMZM2G471529","GO:0042742"
"8192","GRMZM2G471529","GO:0000160"
"8193","GRMZM2G471529","GO:0005034"
"8194","GRMZM2G471529","GO:0005524"
"8195","GRMZM2G471529","GO:0016301"
"8196","GRMZM2G471529","GO:0005886"
"8197","GRMZM2G471529","GO:0009409"
"8198","GRMZM2G471529","GO:0000155"
"8199","GRMZM2G471529","GO:0000156"
"8200","GRMZM2G471529","GO:0006355"
"8201","GRMZM2G471529","GO:0048831"
"8202","GRMZM2G033884","GO:0016740"
"8203","GRMZM2G033884","GO:0032259"
"8204","GRMZM2G033885","GO:0016020"
"8205","GRMZM2G033885","GO:0015979"
"8206","GRMZM2G132712","GO:0016787"
"8207","GRMZM2G132712","GO:0043621"
"8208","GRMZM2G132712","GO:0016021"
"8209","GRMZM2G132712","GO:0000166"
"8210","GRMZM2G132712","GO:0005516"
"8211","GRMZM2G132712","GO:0005886"
"8212","GRMZM2G132712","GO:0005388"
"8213","GRMZM2G132712","GO:0005524"
"8214","GRMZM2G160013","GO:0005856"
"8215","GRMZM2G142645","GO:0003735"
"8216","GRMZM2G142645","GO:0005840"
"8217","GRMZM2G142645","GO:0005622"
"8218","GRMZM2G058343","GO:0006355"
"8219","GRMZM2G058343","GO:0000079"
"8220","GRMZM2G058343","GO:0006396"
"8221","GRMZM2G381822","GO:0006260"
"8222","GRMZM2G381822","GO:0005664"
"8223","GRMZM2G026767","GO:0005773"
"8224","GRMZM2G026767","GO:0016772"
"8225","GRMZM2G026767","GO:0005524"
"8226","GRMZM2G022229","GO:0004222"
"8227","GRMZM2G133249","GO:0003824"
"8228","GRMZM2G133249","GO:0004222"
"8229","GRMZM2G134219","GO:0004252"
"8230","GRMZM2G134214","GO:0005515"
"8231","GRMZM2G044038","GO:0000166"
"8232","GRMZM2G044038","GO:0005524"
"8233","GRMZM2G375762","GO:0005875"
"8234","GRMZM5G862488","GO:0005737"
"8235","GRMZM5G862488","GO:0009435"
"8236","GRMZM2G046885","GO:0043565"
"8237","GRMZM2G046885","GO:0000900"
"8238","GRMZM2G046885","GO:0005634"
"8239","GRMZM2G046885","GO:0000060"
"8240","GRMZM2G010637","GO:0005488"
"8241","GRMZM5G813909","GO:0004222"
"8242","GRMZM5G813909","GO:0005783"
"8243","GRMZM5G813909","GO:0005773"
"8244","GRMZM5G813909","GO:0016020"
"8245","GRMZM2G330907","GO:0016021"
"8246","GRMZM2G330907","GO:0005515"
"8247","GRMZM2G330907","GO:0005634"
"8248","GRMZM2G330907","GO:0005886"
"8249","GRMZM2G330907","GO:0005829"
"8250","GRMZM2G330907","GO:0005524"
"8251","GRMZM2G387227","GO:0000079"
"8252","GRMZM5G812058","GO:0005739"
"8253","GRMZM5G820188","GO:0009055"
"8254","GRMZM2G034083","GO:0005524"
"8255","GRMZM2G172605","GO:0005622"
"8256","GRMZM2G172602","GO:0016020"
"8257","GRMZM2G172609","GO:0005737"
"8258","GRMZM2G172609","GO:0004814"
"8259","GRMZM2G172609","GO:0000166"
"8260","GRMZM2G172609","GO:0005524"
"8261","GRMZM2G003331","GO:0016787"
"8262","GRMZM2G132116","GO:0005819"
"8263","GRMZM2G132116","GO:0005730"
"8264","GRMZM2G132116","GO:0005634"
"8265","GRMZM2G132116","GO:0000166"
"8266","GRMZM2G132116","GO:0035175"
"8267","GRMZM2G132116","GO:0005524"
"8268","GRMZM2G413315","GO:0009055"
"8269","GRMZM5G848205","GO:0006281"
"8270","GRMZM2G015976","GO:0008643"
"8271","GRMZM2G015976","GO:0005887"
"8272","GRMZM2G015976","GO:0005886"
"8273","GRMZM2G011588","GO:0006355"
"8274","GRMZM2G011588","GO:0005634"
"8275","GRMZM2G011588","GO:0043565"
"8276","GRMZM2G142638","GO:0016779"
"8277","GRMZM2G142638","GO:0016746"
"8278","GRMZM2G422240","GO:0042542"
"8279","GRMZM2G121981","GO:0016021"
"8280","GRMZM2G164663","GO:0042393"
"8281","GRMZM2G384755","GO:0005515"
"8282","GRMZM2G384755","GO:0048544"
"8283","GRMZM2G164669","GO:0005515"
"8284","GRMZM2G178859","GO:0016021"
"8285","GRMZM2G178859","GO:0008495"
"8286","GRMZM2G178859","GO:0016740"
"8287","GRMZM2G178859","GO:0048034"
"8288","GRMZM2G168163","GO:0000166"
"8289","GRMZM2G145175","GO:0005515"
"8290","GRMZM2G145175","GO:0005886"
"8291","GRMZM2G031107","GO:0005975"
"8292","GRMZM2G031107","GO:0004345"
"8293","GRMZM2G031107","GO:0046686"
"8294","GRMZM2G031107","GO:0006006"
"8295","GRMZM2G031107","GO:0009051"
"8296","GRMZM2G145179","GO:0005737"
"8297","GRMZM2G145179","GO:0031956"
"8298","GRMZM2G145179","GO:0004467"
"8299","GRMZM2G145179","GO:0016874"
"8300","GRMZM2G080722","GO:0005739"
"8301","GRMZM2G080722","GO:0009055"
"8302","GRMZM2G179454","GO:0009073"
"8303","GRMZM2G179459","GO:0005515"
"8304","GRMZM2G119970","GO:0005345"
"8305","GRMZM2G119970","GO:0005215"
"8306","GRMZM2G119970","GO:0016020"
"8307","GRMZM2G165535","GO:0005737"
"8308","GRMZM2G165535","GO:0004615"
"8309","GRMZM2G165535","GO:0005829"
"8310","GRMZM2G165535","GO:0003824"
"8311","GRMZM2G165530","GO:0005215"
"8312","GRMZM2G165530","GO:0016021"
"8313","GRMZM2G165530","GO:0005886"
"8314","GRMZM2G421500","GO:0010305"
"8315","GRMZM2G122869","GO:0016021"
"8316","GRMZM2G363545","GO:0016758"
"8317","GRMZM2G119426","GO:0005886"
"8318","GRMZM2G363540","GO:0004364"
"8319","GRMZM2G363540","GO:0005515"
"8320","GRMZM2G363540","GO:0016740"
"8321","GRMZM2G363540","GO:0046686"
"8322","GRMZM2G088539","GO:0005622"
"8323","GRMZM2G088533","GO:0004853"
"8324","GRMZM2G088531","GO:0005515"
"8325","GRMZM2G132804","GO:0005515"
"8326","GRMZM2G009638","GO:0015986"
"8327","GRMZM2G430902","GO:0005515"
"8328","GRMZM2G005592","GO:0005525"
"8329","GRMZM2G005592","GO:0005730"
"8330","AC204306.3_FG007","GO:0005515"
"8331","GRMZM5G834298","GO:0005739"
"8332","AC199343.3_FG013","GO:0009055"
"8333","GRMZM2G321033","GO:0009055"
"8334","GRMZM2G410150","GO:0005840"
"8335","GRMZM2G410150","GO:0016772"
"8336","GRMZM2G410150","GO:0005622"
"8337","GRMZM2G410150","GO:0003735"
"8338","GRMZM2G410150","GO:0003824"
"8339","GRMZM2G410150","GO:0000166"
"8340","GRMZM2G410152","GO:0016021"
"8341","GRMZM5G858249","GO:0005975"
"8342","GRMZM5G890665","GO:0016020"
"8343","GRMZM2G018254","GO:0006355"
"8344","GRMZM2G018251","GO:0005783"
"8345","GRMZM2G018251","GO:0000166"
"8346","GRMZM2G088391","GO:0006351"
"8347","GRMZM2G088396","GO:0009072"
"8348","GRMZM2G088397","GO:0003824"
"8349","GRMZM2G162086","GO:0016772"
"8350","GRMZM2G162086","GO:0005524"
"8351","GRMZM2G005040","GO:0016020"
"8352","GRMZM2G114354","GO:0004435"
"8353","GRMZM2G114354","GO:0005515"
"8354","GRMZM2G114354","GO:0004871"
"8355","GRMZM2G005046","GO:0016740"
"8356","GRMZM2G005046","GO:0010327"
"8357","GRMZM2G005046","GO:0016747"
"8358","GRMZM5G896790","GO:0051539"
"8359","GRMZM5G896790","GO:0016020"
"8360","GRMZM2G368591","GO:0016020"
"8361","GRMZM2G046306","GO:0016788"
"8362","GRMZM2G315692","GO:0016020"
"8363","GRMZM2G052935","GO:0016310"
"8364","GRMZM2G052935","GO:0016301"
"8365","GRMZM2G052935","GO:0016740"
"8366","GRMZM2G052935","GO:0004072"
"8367","AC200211.3_FG008","GO:0016772"
"8368","AC200211.3_FG008","GO:0005524"
"8369","GRMZM2G129957","GO:0005515"
"8370","GRMZM2G129954","GO:0000160"
"8371","GRMZM2G129954","GO:0000156"
"8372","GRMZM2G129954","GO:0006355"
"8373","GRMZM2G129954","GO:0005634"
"8374","GRMZM2G429057","GO:0003824"
"8375","GRMZM2G429057","GO:0009058"
"8376","GRMZM2G033413","GO:0006355"
"8377","GRMZM2G033413","GO:0043565"
"8378","GRMZM5G874163","GO:0006355"
"8379","GRMZM5G874163","GO:0005634"
"8380","GRMZM2G342407","GO:0016772"
"8381","GRMZM2G342407","GO:0005524"
"8382","GRMZM2G123807","GO:0048868"
"8383","GRMZM2G142776","GO:0016311"
"8384","GRMZM2G142776","GO:0016791"
"8385","GRMZM6G741620","GO:0005634"
"8386","GRMZM6G741620","GO:0005622"
"8387","GRMZM6G741620","GO:0003735"
"8388","GRMZM6G741620","GO:0046686"
"8389","GRMZM2G019121","GO:0005737"
"8390","GRMZM2G019121","GO:0004815"
"8391","GRMZM2G019121","GO:0005829"
"8392","GRMZM2G019121","GO:0000166"
"8393","GRMZM2G019121","GO:0046686"
"8394","GRMZM2G019121","GO:0016874"
"8395","GRMZM2G019121","GO:0005524"
"8396","GRMZM2G463996","GO:0016758"
"8397","GRMZM2G008273","GO:0000085"
"8398","GRMZM2G008273","GO:0010388"
"8399","GRMZM2G008273","GO:0005829"
"8400","GRMZM2G008273","GO:0005515"
"8401","GRMZM2G396292","GO:0005778"
"8402","GRMZM2G101761","GO:0009073"
"8403","GRMZM2G363557","GO:0016021"
"8404","GRMZM2G120575","GO:0005730"
"8405","GRMZM2G120574","GO:0016772"
"8406","GRMZM2G120574","GO:0005515"
"8407","GRMZM2G120574","GO:0005524"
"8408","GRMZM2G170291","GO:0006281"
"8409","GRMZM2G012117","GO:0003735"
"8410","GRMZM2G012117","GO:0005840"
"8411","GRMZM2G012117","GO:0005622"
"8412","GRMZM2G358205","GO:0042773"
"8413","GRMZM2G120579","GO:0010319"
"8414","GRMZM2G120579","GO:0009416"
"8415","GRMZM2G120579","GO:0009409"
"8416","GRMZM2G120578","GO:0016740"
"8417","GRMZM2G120578","GO:0016768"
"8418","GRMZM2G037976","GO:0016772"
"8419","GRMZM2G155445","GO:0003824"
"8420","GRMZM2G049879","GO:0009055"
"8421","GRMZM2G173928","GO:0000166"
"8422","GRMZM2G173928","GO:0005509"
"8423","GRMZM2G173928","GO:0005886"
"8424","GRMZM2G173928","GO:0005524"
"8425","GRMZM2G173926","GO:0016758"
"8426","GRMZM2G173923","GO:0006397"
"8427","GRMZM2G438998","GO:0005975"
"8428","GRMZM2G438998","GO:0004476"
"8429","GRMZM2G162637","GO:0005737"
"8430","GRMZM2G162637","GO:0005634"
"8431","GRMZM2G162637","GO:0000166"
"8432","GRMZM2G162637","GO:0005524"
"8433","GRMZM2G154716","GO:0032312"
"8434","GRMZM2G154716","GO:0000166"
"8435","GRMZM2G125893","GO:0006228"
"8436","GRMZM2G125893","GO:0016310"
"8437","GRMZM2G125893","GO:0016301"
"8438","GRMZM2G125893","GO:0000166"
"8439","GRMZM2G125893","GO:0016740"
"8440","GRMZM2G125893","GO:0006241"
"8441","GRMZM2G125893","GO:0005524"
"8442","GRMZM2G125893","GO:0006165"
"8443","GRMZM2G125893","GO:0006183"
"8444","GRMZM2G004714","GO:0003824"
"8445","GRMZM2G004714","GO:0006284"
"8446","GRMZM2G004714","GO:0008725"
"8447","GRMZM2G050394","GO:0016020"
"8448","GRMZM2G050394","GO:0016021"
"8449","GRMZM2G423930","GO:0016758"
"8450","GRMZM2G423930","GO:0016021"
"8451","GRMZM2G423930","GO:0005802"
"8452","GRMZM2G423930","GO:0005768"
"8453","GRMZM2G130230","GO:0005975"
"8454","GRMZM2G130230","GO:0004345"
"8455","GRMZM2G130230","GO:0046686"
"8456","GRMZM2G130230","GO:0006006"
"8457","GRMZM2G130230","GO:0009051"
